-2.9795508055342443,-1.0097087378640774
-2.970947858522261,-1.324271844660194
-2.9622179307425727,-1.7320388349514562
-2.9535991111346256,-2.058252427184466
-2.9368217772016605,-2.3728155339805825
-2.920044443268697,-2.687378640776698
-2.887077061453401,-2.885436893203883
-2.854125552234068,-3.0718446601941745
-2.8047935239808464,-3.2815533980582523
-2.7554614957276256,-3.49126213592233
-2.689748948440517,-3.724271844660194
-2.607640009523557,-3.9922330097087384
-2.5337689479114305,-4.2135922330097095
-2.459897886299304,-4.434951456310679
-2.402439088912991,-4.609708737864079
-2.344964418930715,-4.7961165048543695
-2.2547287108806646,-5.0291262135922326
-2.1809528848443156,-5.180582524271845
-2.115383190920875,-5.30873786407767
-2.0334964683473977,-5.413592233009709
-1.9844025290336216,-5.448543689320388
-1.9354038252956265,-5.413592233009709
-1.9029443665511492,-5.238834951456312
-1.8787227851115036,-5.01747572815534
-1.8627073357847674,-4.772815533980582
-1.8548662733790096,-4.528155339805825
-1.8470410835692181,-4.271844660194175
-1.847247427316737,-4.120388349514563
-1.856024972884315,-3.677669902912621
-1.8727705616253534,-3.386407766990291
-1.881151292293854,-3.23495145631068
-1.9143091452607068,-2.8970873786407765
-1.9473400174598554,-2.6524271844660188
-1.9803550170630393,-2.419417475728155
-2.021655511758947,-2.1048543689320383
-2.0793682706806695,-1.7436893203883492
-2.120589402396762,-1.487378640776699
-2.1618264067088173,-1.219417475728155
-2.1948096611200754,-1.0097087378640774
