-8.35137613583666,-0.9097107907383141
-8.364220171866545,-0.9096618610747051
-8.377064207855767,-0.9172319790301442
-8.391743106076184,-0.9209855832241152
-8.402752279702154,-0.9247531673219748
-8.41376145329245,-0.928520751419834
-8.424770626845216,-0.924669287898646
-8.437614662606736,-0.9284298820445608
-8.448623836071357,-0.9245784185233727
-8.46146787172423,-0.9207199650502402
-8.476146769535081,-0.9168545216251638
-8.487155942835185,-0.909193534294452
-8.496330253878524,-0.9053490607252076
-8.509174289274796,-0.9014906072520752
-8.52568804895285,-0.9128562691131504
-8.538532084160789,-0.9204263870685888
-8.551376119277977,-0.9241869812145044
-8.564220154298889,-0.9317570991699432
-8.57522932709289,-0.9355246832678024
-8.586238499807948,-0.935482743556138
-8.60275225872348,-0.9392293577981654
-8.617431155368466,-0.9429829619921364
-8.632110051842975,-0.9505460899956312
-8.644954086108976,-0.9581162079510706
-8.659632982231058,-0.9580602883355178
-8.672477016168523,-0.9580113586719096
-8.688990773839606,-0.9655674967234606
-8.701834807377558,-0.976947138488423
-8.714678840723003,-0.9845172564438625
-8.725688011999864,-0.9882848405417212
-8.736697183118881,-0.9996714722586284
-8.745871492258246,-1.0072555701179553
-8.756880663066259,-1.0148326780253387
-8.771559557191857,-1.0223958060288338
-8.78256872755985,-1.0299729139362168
-8.797247621062954,-1.0413455657492356
-8.81743109898708,-1.0526972477064225
-8.832109991518504,-1.060260375709917
-8.850458606534787,-1.0678095238095238
-8.870642082150173,-1.0791612057667108
-8.888990695450637,-1.082900830056793
-8.905504446627807,-1.0904569681083442
-8.920183335882403,-1.090401048492792
-8.936697085469891,-1.0903381389252949
-8.958715416780308,-1.090254259501966
-8.982568606942213,-1.0901633901266932
-9.017430957363509,-1.0900305810397557
-9.054128161747851,-1.089890782000874
-9.087155638913902,-1.0897649628658803
-9.116513390119566,-1.089653123634775
-9.175228871152852,-1.0856199213630409
-9.254127740508062,-1.077700305810398
-9.311008264876737,-1.0698645696810836
-9.40458575661048,-1.0542699868938399
-9.443117594998382,-1.0465041502839667
-9.476144843424915,-1.038759283529926
-9.507337203431558,-1.027211882918305
-9.536694676444965,-1.0118619484491045
-9.564217264770743,-0.9927094801223242
-9.580730795617704,-0.9774084753167324
-9.597244308242404,-0.9582979467016166
-9.619262294224857,-0.9391664482306687
-9.630271272952108,-0.9276959370904329
-9.648619547967538,-0.9123879423328964
