m4_keV,Ue4sq_95CL
9.198476155778895418e+02,3.153917617420906182e-05
9.283508643216081282e+02,3.217356126856837039e-05
9.368541130653267146e+02,3.282597816878897397e-05
9.453573618090453010e+02,3.350406076292197983e-05
9.538606105527638874e+02,3.420462606857455979e-05
9.623638592964824738e+02,3.492992183353564313e-05
9.708671080402010602e+02,3.568314485418644301e-05
9.793703567839196467e+02,3.646481892229248817e-05
9.878736055276382331e+02,3.726615055003013011e-05
9.963768542713568195e+02,3.810665109432215838e-05
1.004880103015075406e+03,3.897169465575810350e-05
1.013383351758793992e+03,3.987724931650418677e-05
1.021886600502512579e+03,4.080912865243103608e-05
1.030389849246231279e+03,4.177891151668047977e-05
1.038893097989949865e+03,4.279068233434022242e-05
1.047396346733668452e+03,4.383885762524000637e-05
1.055899595477387038e+03,4.492657652944577582e-05
1.064402844221105624e+03,4.606285038689360040e-05
1.072906092964824211e+03,4.724543365838770892e-05
1.081409341708542797e+03,4.847349768908663340e-05
1.089912590452261384e+03,4.975180821404761320e-05
1.098415839195979970e+03,5.109495451394955868e-05
1.106919087939698557e+03,5.248496395077282829e-05
1.115422336683417143e+03,5.393444792126880370e-05
1.123925585427135729e+03,5.544844207347936698e-05
1.132428834170854316e+03,5.703298403496769237e-05
1.140932082914572902e+03,5.869124465676823089e-05
1.149435331658291489e+03,6.042453086248885161e-05
1.157938580402010075e+03,6.223398440363704100e-05
1.166441829145728661e+03,6.412607274117574252e-05
1.174945077889447248e+03,6.611698026708021103e-05
1.183448326633165834e+03,6.819737539952435714e-05
1.191951575376884421e+03,7.038673091523335362e-05
1.200454824120603007e+03,7.267402859763019360e-05
1.208958072864321593e+03,7.509199255351717620e-05
1.217461321608040180e+03,7.762675694485718196e-05
1.225964570351758766e+03,8.029843013805484963e-05
1.234467819095477353e+03,8.310487477211651517e-05
1.242971067839196166e+03,8.606605652505603776e-05
1.251474316582914753e+03,8.919787893424865866e-05
1.259977565326633339e+03,9.249907027521520899e-05
1.268480814070351926e+03,9.597667018180819202e-05
1.276984062814070512e+03,9.967159564380056048e-05
1.285487311557789099e+03,1.035793299327728126e-04
1.293990560301507685e+03,1.077292025854393616e-04
1.302493809045226271e+03,1.121345095008195801e-04
1.310997057788944858e+03,1.168109105061681570e-04
1.319500306532663444e+03,1.217909703665503345e-04
1.328003555276382031e+03,1.270815951425496339e-04
1.336506804020100617e+03,1.327460609140155776e-04
1.345010052763819203e+03,1.387551663963905717e-04
1.353513301507537790e+03,1.452203226567933686e-04
1.362016550251256376e+03,1.521166266406148238e-04
1.370519798994974963e+03,1.595422204997051221e-04
1.379023047738693549e+03,1.675210109708515712e-04
1.387526296482412135e+03,1.761221718621829241e-04
1.396029545226130722e+03,1.853330759699906699e-04
1.404532793969849308e+03,1.953469393406228596e-04
1.413036042713567895e+03,2.061251039090940935e-04
1.421539291457286481e+03,2.179017560315069568e-04
1.430042540201005068e+03,2.306403948072895636e-04
1.438545788944723654e+03,2.445013981454490599e-04
1.447049037688442240e+03,2.597142800663106653e-04
1.455552286432160827e+03,2.763731441628664368e-04
1.464055535175879413e+03,2.946323024478136139e-04
1.472558783919598000e+03,3.146875741582066737e-04
1.481062032663316586e+03,3.370167089225948221e-04
1.489565281407035172e+03,3.615935984901785913e-04
1.498068530150753759e+03,3.890536895597490261e-04
1.506571778894472573e+03,4.197619139674249036e-04
1.515075027638191159e+03,4.541527735405478440e-04
1.523578276381909745e+03,4.930737463305156316e-04
1.532081525125628332e+03,5.371208980662381090e-04
1.540584773869346918e+03,5.873023143797455933e-04
1.549088022613065505e+03,6.450063978393862692e-04
1.557591271356784091e+03,7.115133344450943293e-04
1.566094520100502677e+03,7.891199342361879948e-04
1.574597768844221264e+03,8.800464982953111514e-04
1.583101017587939850e+03,9.875118011769589213e-04
1.591604266331658437e+03,1.116826507398774922e-03
1.600107515075377023e+03,1.273236720299883613e-03
1.608610763819095610e+03,1.465478142557446843e-03
1.617114012562814196e+03,1.706397368184283314e-03
1.625617261306532782e+03,2.013320051340260469e-03
1.634120510050251369e+03,2.414330547079658607e-03
1.642623758793969955e+03,2.952756412831949138e-03
1.651127007537688542e+03,3.703670700847098724e-03
1.659630256281407128e+03,4.798691727253580168e-03
1.668133505025125714e+03,6.502610968467517800e-03
1.676636753768844301e+03,9.409511282730657206e-03
1.685140002512562887e+03,1.511179538565816764e-02
1.693643251256281474e+03,2.943309408999397053e-02
1.702146500000000060e+03,9.495607311236953230e-02
