m4_keV,Ue4sq_95CL
6.816984924623116626e+01,3.688391350439175487e-02
6.865459798994974960e+01,3.592027031454431835e-02
6.913934673366834716e+01,3.556542233054246771e-02
6.962409547738693050e+01,3.475247143242878728e-02
7.010884422110552805e+01,3.414354678034996898e-02
7.059359296482412560e+01,3.353433576053323900e-02
7.107834170854272315e+01,3.290414249335761598e-02
7.156309045226132071e+01,3.221477211497945914e-02
7.204783919597990405e+01,3.193646395486046674e-02
7.253258793969848739e+01,3.128566988207444333e-02
7.301733668341708494e+01,3.070666775144104133e-02
7.350208542713568249e+01,3.024634751638735630e-02
7.398683417085428005e+01,2.950735751340177043e-02
7.447158291457286339e+01,2.904572492919489310e-02
7.495633165829146094e+01,2.858252296673100684e-02
7.544108040201005849e+01,2.798136671066490944e-02
7.592582914572864183e+01,2.740663958104913242e-02
7.641057788944723939e+01,2.697116040472386303e-02
7.689532663316583694e+01,2.633181205183796406e-02
7.738007537688442028e+01,2.582886603301549899e-02
7.786482412060301783e+01,2.546357992029629064e-02
7.834957286432161538e+01,2.490763751728578695e-02
7.883432160804021294e+01,2.438616944713987988e-02
7.931907035175879628e+01,2.404247067649639691e-02
7.980381909547739383e+01,2.353188609077101409e-02
8.028856783919599138e+01,2.309897903075258663e-02
8.077331658291457472e+01,2.256032446145019021e-02
8.125806532663317228e+01,2.206117326764971132e-02
8.174281407035176983e+01,2.168289279814094792e-02
8.222756281407035317e+01,2.126441086891627322e-02
8.271231155778895072e+01,2.088822701953238839e-02
8.319706030150754827e+01,2.043914491605464470e-02
8.368180904522613162e+01,1.999024853611972366e-02
8.416655778894472917e+01,1.961416929468856943e-02
8.465130653266332672e+01,1.927644612045401745e-02
8.513605527638191006e+01,1.888662235454915961e-02
8.562080402010050761e+01,1.843710498031317369e-02
8.610555276381910517e+01,1.807963798420586868e-02
8.659030150753768851e+01,1.775927490862476421e-02
8.707505025125628606e+01,1.733138728599556422e-02
8.755979899497488361e+01,1.697470319260629620e-02
8.804454773869346695e+01,1.665924706628038945e-02
8.852929648241206451e+01,1.626403664589329279e-02
8.901404522613066206e+01,1.591762187563158792e-02
8.949879396984924540e+01,1.561460724736992919e-02
8.998354271356784295e+01,1.527846689196400536e-02
9.046829145728644050e+01,1.491730986377482610e-02
9.095304020100503806e+01,1.468231553824842980e-02
9.143778894472362140e+01,1.442920719870725149e-02
9.192253768844221895e+01,1.406976890588693650e-02
9.240728643216081650e+01,1.384036047113362290e-02
9.289203517587939984e+01,1.360374985968220915e-02
9.337678391959799740e+01,1.320739283587275652e-02
9.386153266331659495e+01,1.298010920846174969e-02
9.434628140703517829e+01,1.273347476200998966e-02
9.483103015075377584e+01,1.249727019032350998e-02
9.531577889447237339e+01,1.222329302517721067e-02
9.580052763819095674e+01,1.204214380361083928e-02
9.628527638190955429e+01,1.176059490953897634e-02
9.677002512562815184e+01,1.165258608546144124e-02
9.725477386934673518e+01,1.136006396185916013e-02
9.773952261306533273e+01,1.120731108841112322e-02
9.822427135678393029e+01,1.101369459428174630e-02
9.870902010050251363e+01,1.090337318723184380e-02
9.919376884422111118e+01,1.075440858514709226e-02
9.967851758793970873e+01,1.062166984754461981e-02
1.001632663316582921e+02,1.049257020947761722e-02
1.006480150753768896e+02,1.042293570104132691e-02
1.011327638190954872e+02,1.040459128418495978e-02
1.016175125628140705e+02,1.033852097690099101e-02
1.021022613065326681e+02,1.037498653083569408e-02
1.025870100502512656e+02,1.044215611926957790e-02
1.030717587939698490e+02,1.054387419613286338e-02
1.035565075376884465e+02,1.072000969208078761e-02
1.040412562814070441e+02,1.102472648173684344e-02
1.045260050251256416e+02,1.149005090684977401e-02
1.050107537688442250e+02,1.221631056249578191e-02
1.054955025125628225e+02,1.332739713299793162e-02
1.059802512562814201e+02,1.541287430005954320e-02
1.064650000000000034e+02,2.024389703862217865e-02
