m4_keV,Ue4sq_95CL
4.616744221105527402e+01,1.348755755710752402e-02
4.695369095477386878e+01,1.266393988941628967e-02
4.773993969849246355e+01,1.193919453838566264e-02
4.852618844221105832e+01,1.120628480785353098e-02
4.931243718592965308e+01,1.055241349009812361e-02
5.009868592964824074e+01,1.002161798271619143e-02
5.088493467336683551e+01,9.399697845539716629e-03
5.167118341708543028e+01,8.867507198856646594e-03
5.245743216080401794e+01,8.374560358127881160e-03
5.324368090452261271e+01,7.900332631681005607e-03
5.402992964824120747e+01,7.429830328261559542e-03
5.481617839195980224e+01,7.002168993753304059e-03
5.560242713567839701e+01,6.599292108366001594e-03
5.638867587939698467e+01,6.207390887094164748e-03
5.717492462311557944e+01,5.873327244793003811e-03
5.796117336683417420e+01,5.503710165932442465e-03
5.874742211055276186e+01,5.201694617431527543e-03
5.953367085427135663e+01,4.895752102107570405e-03
6.031991959798995140e+01,4.647870346869537560e-03
6.110616834170854617e+01,4.367813760598773104e-03
6.189241708542714093e+01,4.128469179105490050e-03
6.267866582914572859e+01,3.897564015381760599e-03
6.346491457286432336e+01,3.680044496685560239e-03
6.425116331658291813e+01,3.493078828748064687e-03
6.503741206030150579e+01,3.309267624880186075e-03
6.582366080402010766e+01,3.131239775551876263e-03
6.660990954773869532e+01,2.969432511780935487e-03
6.739615829145728298e+01,2.820912037513320213e-03
6.818240703517588486e+01,2.679277082896982989e-03
6.896865577889447252e+01,2.547920902483841090e-03
6.975490452261306018e+01,2.431537942813704386e-03
7.054115326633166205e+01,2.314838075924224425e-03
7.132740201005024971e+01,2.216737745671038678e-03
7.211365075376883738e+01,2.115486073844218256e-03
7.289989949748743925e+01,2.029711535470689505e-03
7.368614824120604112e+01,1.947412092965422397e-03
7.447239698492462878e+01,1.873381019959008105e-03
7.525864572864321644e+01,1.804094582713314460e-03
7.604489447236181832e+01,1.739690957712942271e-03
7.683114321608040598e+01,1.680877938644499909e-03
7.761739195979899364e+01,1.629925805085362693e-03
7.840364070351759551e+01,1.580190328405678283e-03
7.918988944723618317e+01,1.537731148711642690e-03
7.997613819095477083e+01,1.499446655500053958e-03
8.076238693467337271e+01,1.464383023373794744e-03
8.154863567839196037e+01,1.433666543553740970e-03
8.233488442211054803e+01,1.406098949691336579e-03
8.312113316582914990e+01,1.381762053597843098e-03
8.390738190954773756e+01,1.359692839569688312e-03
8.469363065326633944e+01,1.342492633610096499e-03
8.547987939698492710e+01,1.327120864614951459e-03
8.626612814070351476e+01,1.314961555416833310e-03
8.705237688442211663e+01,1.305430490822071356e-03
8.783862562814070429e+01,1.298317696240566940e-03
8.862487437185930617e+01,1.293572367506003705e-03
8.941112311557789383e+01,1.291398684459203750e-03
9.019737185929648149e+01,1.290820320698340745e-03
9.098362060301508336e+01,1.293113126252327418e-03
9.176986934673367102e+01,1.297011883406298024e-03
9.255611809045225868e+01,1.303720043884399118e-03
9.334236683417086056e+01,1.311187428827518316e-03
9.412861557788944822e+01,1.320163404203440966e-03
9.491486432160803588e+01,1.331601691886390593e-03
9.570111306532663775e+01,1.343446456205021769e-03
9.648736180904522541e+01,1.357891850981367146e-03
9.727361055276382729e+01,1.372176222551873973e-03
9.805985929648241495e+01,1.388613302851392532e-03
9.884610804020100261e+01,1.406488004591352047e-03
9.963235678391960448e+01,1.424707725046602718e-03
1.004186055276381921e+02,1.443949184203393134e-03
1.012048542713567940e+02,1.464192066330226695e-03
1.019911030150753817e+02,1.486256850098996007e-03
1.027773517587939693e+02,1.508655272316825145e-03
1.035636005025125712e+02,1.532255857364881726e-03
1.043498492462311589e+02,1.555347461685910749e-03
1.051360979899497465e+02,1.581283865105908735e-03
1.059223467336683484e+02,1.607522297928321454e-03
1.067085954773869361e+02,1.634776339863780893e-03
