m4_keV,Ue4sq_95CL
1.945550979899497577e+02,4.048180147413378560e-04
1.960803467336683639e+02,3.797505473188320080e-04
1.976055954773869416e+02,3.534935094570291602e-04
1.991308442211055478e+02,3.318668692634535325e-04
2.006560929648241256e+02,3.096326225550365542e-04
2.021813417085427318e+02,2.905624340659730665e-04
2.037065904522613096e+02,2.693218479869423213e-04
2.052318391959799158e+02,2.545751065023577628e-04
2.067570879396985220e+02,2.375335682691419521e-04
2.082823366834170997e+02,2.225303160629116272e-04
2.098075854271357059e+02,2.077919473794007349e-04
2.113328341708542837e+02,1.944069614933787251e-04
2.128580829145728899e+02,1.825167254406632957e-04
2.143833316582914676e+02,1.710781039622799647e-04
2.159085804020100738e+02,1.602352547630612057e-04
2.174338291457286516e+02,1.502432229602343320e-04
2.189590778894472578e+02,1.412655868576448469e-04
2.204843266331658356e+02,1.325849417257057069e-04
2.220095753768844418e+02,1.248766004023936298e-04
2.235348241206030195e+02,1.170879654839919752e-04
2.250600728643216257e+02,1.105923969104443045e-04
2.265853216080402319e+02,1.038391566650647031e-04
2.281105703517588097e+02,9.789285032797069206e-05
2.296358190954774159e+02,9.269387998082142133e-05
2.311610678391959937e+02,8.708554943491676357e-05
2.326863165829145998e+02,8.258914304336178775e-05
2.342115653266331776e+02,7.812268028667168933e-05
2.357368140703517838e+02,7.408226871584224784e-05
2.372620628140703616e+02,7.016827218131590702e-05
2.387873115577889678e+02,6.662638111950246189e-05
2.403125603015075455e+02,6.337872909532907522e-05
2.418378090452261517e+02,6.049594598125211539e-05
2.433630577889447295e+02,5.747711303812464247e-05
2.448883065326633357e+02,5.503530540558347671e-05
2.464135552763819419e+02,5.268903326737665643e-05
2.479388040201005197e+02,5.036930338502296027e-05
2.494640527638191259e+02,4.849147764585795198e-05
2.509893015075377036e+02,4.660912806338575627e-05
2.525145502512563098e+02,4.489635753503122242e-05
2.540397989949748876e+02,4.337701618607337081e-05
2.555650477386934938e+02,4.208760115347405837e-05
2.570902964824121000e+02,4.089402375614943728e-05
2.586155452261306777e+02,3.972419548797751854e-05
2.601407939698492555e+02,3.876656568931490432e-05
2.616660427135678901e+02,3.796255619295266985e-05
2.631912914572864111e+02,3.719313551006607363e-05
2.647165402010050457e+02,3.657101996241470264e-05
2.662417889447236234e+02,3.605004244816516998e-05
2.677670376884422581e+02,3.561324995048814927e-05
2.692922864321608358e+02,3.530189993935626441e-05
2.708175351758794136e+02,3.508524363663732056e-05
2.723427839195979914e+02,3.493997105213019708e-05
2.738680326633166260e+02,3.490734882331706995e-05
2.753932814070352038e+02,3.499723028729157963e-05
2.769185301507537815e+02,3.516097804793855212e-05
2.784437788944723593e+02,3.541322993507266514e-05
2.799690276381909939e+02,3.576264579005825035e-05
2.814942763819095717e+02,3.619009055069652956e-05
2.830195251256281495e+02,3.673634431822382353e-05
2.845447738693467841e+02,3.738961181470853220e-05
2.860700226130653618e+02,3.813183205944170996e-05
2.875952713567839396e+02,3.898503642543066518e-05
2.891205201005025174e+02,3.995731925010220174e-05
2.906457688442211520e+02,4.105038283143334470e-05
2.921710175879397298e+02,4.229076430708459853e-05
2.936962663316583075e+02,4.367585868653754233e-05
2.952215150753768853e+02,4.523526246185386899e-05
2.967467638190955199e+02,4.700418882147704863e-05
2.982720125628140977e+02,4.901731943120548745e-05
2.997972613065326755e+02,5.133823434178003939e-05
3.013225100502512532e+02,5.402380745102750931e-05
3.028477587939698878e+02,5.721805729155709824e-05
3.043730075376884656e+02,6.109142406843213221e-05
3.058982562814070434e+02,6.586188795594183289e-05
3.074235050251256780e+02,7.201915907122165175e-05
3.089487537688442558e+02,8.036642832633414076e-05
3.104740025125628335e+02,9.254089410034649962e-05
3.119992512562814113e+02,1.129246349410916930e-04
3.135245000000000459e+02,1.582069034075813915e-04
