m4_keV,Ue4sq_95CL
2.362946733668341892e+02,2.147665269072542883e-03
2.400044221105527811e+02,1.944890033691625345e-03
2.437141708542713729e+02,1.769167766075298125e-03
2.474239195979899648e+02,1.617620045058248100e-03
2.511336683417085567e+02,1.480352609276058308e-03
2.548434170854271485e+02,1.354834187931817317e-03
2.585531658291457688e+02,1.245160883301178007e-03
2.622629145728643607e+02,1.138319181655719596e-03
2.659726633165829526e+02,1.036911737310564552e-03
2.696824120603015444e+02,9.512823660587598189e-04
2.733921608040201363e+02,8.761867005932320179e-04
2.771019095477387282e+02,8.010358475700406992e-04
2.808116582914573200e+02,7.323665298113928111e-04
2.845214070351759119e+02,6.783634387821051289e-04
2.882311557788945038e+02,6.204948386149980542e-04
2.919409045226130957e+02,5.695885608358375101e-04
2.956506532663316875e+02,5.308113288021676325e-04
2.993604020100502794e+02,4.903513989069741659e-04
3.030701507537688713e+02,4.602761013472458852e-04
3.067798994974874631e+02,4.253687518203571878e-04
3.104896482412060550e+02,3.958131527436791006e-04
3.141993969849246469e+02,3.713854907751126160e-04
3.179091457286432387e+02,3.473495530709253183e-04
3.216188944723618306e+02,3.290284104312362332e-04
3.253286432160804225e+02,3.086729083905862371e-04
3.290383919597990143e+02,2.910952232648168487e-04
3.327481407035176062e+02,2.742603984270077151e-04
3.364578894472361981e+02,2.592823889253546518e-04
3.401676381909547899e+02,2.442807253253035478e-04
3.438773869346733818e+02,2.296450436757313811e-04
3.475871356783919737e+02,2.164564295134308871e-04
3.512968844221105655e+02,2.050688042827575634e-04
3.550066331658291574e+02,1.931657733003264946e-04
3.587163819095477493e+02,1.817917767273351953e-04
3.624261306532663411e+02,1.713719934853935849e-04
3.661358793969849330e+02,1.620868926058542539e-04
3.698456281407035249e+02,1.535286074610415358e-04
3.735553768844221167e+02,1.451726923414345882e-04
3.772651256281407086e+02,1.374004033812535630e-04
3.809748743718593005e+02,1.301192920153403402e-04
3.846846231155778923e+02,1.233230123868616626e-04
3.883943718592964842e+02,1.174045721023290144e-04
3.921041206030150761e+02,1.122397470121295701e-04
3.958138693467336680e+02,1.069637765249343322e-04
3.995236180904522598e+02,1.027318754684907143e-04
4.032333668341708517e+02,9.864326968283949307e-05
4.069431155778895004e+02,9.496291987019164500e-05
4.106528643216080923e+02,9.165869756591403072e-05
4.143626130653266841e+02,8.902094371083191726e-05
4.180723618090452760e+02,8.632930901106668697e-05
4.217821105527638679e+02,8.430236884800198030e-05
4.254918592964824597e+02,8.266707648673812618e-05
4.292016080402010516e+02,8.178383730407667190e-05
4.329113567839196435e+02,8.163994446311633910e-05
4.366211055276382353e+02,7.980030789960017258e-05
4.403308542713568272e+02,7.828019499574424497e-05
4.440406030150754191e+02,7.727029657551738324e-05
4.477503517587940109e+02,7.611236719544721776e-05
4.514601005025126028e+02,7.546927230775588513e-05
4.551698492462311947e+02,7.483773808726823995e-05
4.588795979899497866e+02,7.465461891661993377e-05
4.625893467336683784e+02,7.452767021428581627e-05
4.662990954773869703e+02,7.468862845177220359e-05
4.700088442211055622e+02,7.507238079998387371e-05
4.737185929648241540e+02,7.568891388027081341e-05
4.774283417085427459e+02,7.657570163879843063e-05
4.811380904522613378e+02,7.782665784390285606e-05
4.848478391959799296e+02,7.950803732955125948e-05
