m4_keV,Ue4sq_95CL
4.864164472361808293e+02,5.377104547977064938e-05
4.977596959798994476e+02,4.707740350708437740e-05
5.091029447236180090e+02,4.140952147472053819e-05
5.204461934673365704e+02,3.657058944697780402e-05
5.317894422110551886e+02,3.244944626114728517e-05
5.431326909547738069e+02,2.898104570795251132e-05
5.544759396984924251e+02,2.600238306718037561e-05
5.658191884422110434e+02,2.340698163166163995e-05
5.771624371859295479e+02,2.124589834909378772e-05
5.885056859296481662e+02,1.935694282088199679e-05
5.998489346733667844e+02,1.770328330114741324e-05
6.111921834170854027e+02,1.632999975922341850e-05
6.225354321608039072e+02,1.509519709474838808e-05
6.338786809045225255e+02,1.403743511391169910e-05
6.452219296482411437e+02,1.312743108514029140e-05
6.565651783919597619e+02,1.238519171930404645e-05
6.679084271356782665e+02,1.175981892333943466e-05
6.792516758793968847e+02,1.121447646187169432e-05
6.905949246231155030e+02,1.075897452615548132e-05
7.019381733668341212e+02,1.040312512039211192e-05
7.132814221105526258e+02,1.012354942427551299e-05
7.246246708542712440e+02,9.901410863201932542e-06
7.359679195979898623e+02,9.743300169142689939e-06
7.473111683417084805e+02,9.636796657875316063e-06
7.586544170854270988e+02,9.576852802923525366e-06
7.699976658291456033e+02,9.555644338426768386e-06
7.813409145728642216e+02,9.578586761980561565e-06
7.926841633165828398e+02,9.619521721209605387e-06
8.040274120603014580e+02,9.684806038151274254e-06
8.153706608040199626e+02,9.765052448683458379e-06
8.267139095477385808e+02,9.866861788239043933e-06
8.380571582914571991e+02,9.973422720187842606e-06
8.494004070351758173e+02,1.009238038070983617e-05
8.607436557788943219e+02,1.021783902401520078e-05
8.720869045226129401e+02,1.034898716032078191e-05
8.834301532663315584e+02,1.048577982829484172e-05
8.947734020100501766e+02,1.062708845236082111e-05
9.061166507537686812e+02,1.077324669724193286e-05
9.174598994974872994e+02,1.092354415134893296e-05
9.288031482412059177e+02,1.107811884682307360e-05
9.401463969849245359e+02,1.123670822939598242e-05
9.514896457286431541e+02,1.140035453771246046e-05
9.628328944723616587e+02,1.156946526529485856e-05
9.741761432160802769e+02,1.174287220908386318e-05
9.855193919597988952e+02,1.192083602791762615e-05
9.968626407035175134e+02,1.210503541515341500e-05
1.008205889447236018e+03,1.229380731494480680e-05
1.019549138190954636e+03,1.248867816709143261e-05
1.030892386934673141e+03,1.268979656385596105e-05
1.042235635678391873e+03,1.289589763255721337e-05
1.053578884422110377e+03,1.310812060550009673e-05
1.064922133165829109e+03,1.332807663115355602e-05
1.076265381909547614e+03,1.355441721353727369e-05
1.087608630653266118e+03,1.378712988603878552e-05
1.098951879396984850e+03,1.402928345701685522e-05
1.110295128140703355e+03,1.427710254403719997e-05
1.121638376884422087e+03,1.453258188971496129e-05
1.132981625628140591e+03,1.479551642965563424e-05
1.144324874371859096e+03,1.506899516686510322e-05
1.155668123115577828e+03,1.535037201199741330e-05
1.167011371859296332e+03,1.564110948924341785e-05
1.178354620603014837e+03,1.594117901042063130e-05
1.189697869346733569e+03,1.625050732822245372e-05
1.201041118090452073e+03,1.657132611721380788e-05
1.212384366834170805e+03,1.690299077172931260e-05
1.223727615577889310e+03,1.724479125840398547e-05
1.235070864321607814e+03,1.759904517866196108e-05
1.246414113065326546e+03,1.796594923328840242e-05
1.257757361809045051e+03,1.834504012907140646e-05
1.269100610552763555e+03,1.873804794568350790e-05
