m4_keV,Ue4sq_95CL
2.069676884422110277e+02,5.962321948972321324e-03
2.109874371859296218e+02,5.603806615683121044e-03
2.150071859296482160e+02,5.217768263655686925e-03
2.190269346733668101e+02,4.891329866102476880e-03
2.230466834170854042e+02,4.590976098516578660e-03
2.270664321608039984e+02,4.283250674577208060e-03
2.310861809045225925e+02,3.993909080228346016e-03
2.351059296482411582e+02,3.703500079059869957e-03
2.391256783919597524e+02,3.433308624312831833e-03
2.431454271356783465e+02,3.186274868155990463e-03
2.471651758793969407e+02,2.936128799333384727e-03
2.511849246231155348e+02,2.705069071300847221e-03
2.552046733668341290e+02,2.500021838793842384e-03
2.592244221105527231e+02,2.303312346992199364e-03
2.632441708542713172e+02,2.115814113531320345e-03
2.672639195979899114e+02,1.948258656580722755e-03
2.712836683417085055e+02,1.788532035652694351e-03
2.753034170854270997e+02,1.625318450079447181e-03
2.793231658291456938e+02,1.500441932207215211e-03
2.833429145728642879e+02,1.371972550282790420e-03
2.873626633165828821e+02,1.245499789497235121e-03
2.913824120603014762e+02,1.133398770066531246e-03
2.954021608040200704e+02,1.032031330973581318e-03
2.994219095477386645e+02,9.445474810535498672e-04
3.034416582914572587e+02,8.558356327656307938e-04
3.074614070351758528e+02,7.815052261388390382e-04
3.114811557788944469e+02,7.105544205362426162e-04
3.155009045226130411e+02,6.418977012366573883e-04
3.195206532663316352e+02,5.842970659256391947e-04
3.235404020100502294e+02,5.312881701889825758e-04
3.275601507537688235e+02,4.816441862511575481e-04
3.315798994974874176e+02,4.366137111360339322e-04
3.355996482412059549e+02,3.995350480279771734e-04
3.396193969849245491e+02,3.626584665267235802e-04
3.436391457286431432e+02,3.307158904984873753e-04
3.476588944723617374e+02,3.018406848819263962e-04
3.516786432160803315e+02,2.753177040693796955e-04
3.556983919597989257e+02,2.516633288198966644e-04
3.597181407035175198e+02,2.296335309130544610e-04
3.637378894472361139e+02,2.114182984317183032e-04
3.677576381909547081e+02,1.940374669519676922e-04
3.717773869346733022e+02,1.786106234958362044e-04
3.757971356783918964e+02,1.644207362204885728e-04
3.798168844221104905e+02,1.520162297342790884e-04
3.838366331658290846e+02,1.406446684521927583e-04
3.878563819095476788e+02,1.302998053686671084e-04
3.918761306532662729e+02,1.217512415793821432e-04
3.958958793969848671e+02,1.133986052604628710e-04
3.999156281407034612e+02,1.062047858952940341e-04
4.039353768844220554e+02,9.965819478918693712e-05
4.079551256281406495e+02,9.382551706646613120e-05
4.119748743718592436e+02,8.868479780235604553e-05
4.159946231155778378e+02,8.378377556553917973e-05
4.200143718592964319e+02,7.960846306725010021e-05
4.240341206030150261e+02,7.593505285796496400e-05
4.280538693467336202e+02,7.250540656772563723e-05
4.320736180904522143e+02,6.951452295083352826e-05
4.360933668341708085e+02,6.692581002040509435e-05
4.401131155778894026e+02,6.459878873221878602e-05
4.441328643216079968e+02,6.250468530021128242e-05
4.481526130653265909e+02,6.066045994630071689e-05
4.521723618090451851e+02,5.911633990518520328e-05
4.561921105527637792e+02,5.757640645381172128e-05
4.602118592964823165e+02,5.639942571110437535e-05
4.642316080402009106e+02,5.544533949232601086e-05
4.682513567839195048e+02,5.455673398385937244e-05
4.722711055276380989e+02,5.382263087902092023e-05
4.762908542713566931e+02,5.327134215152184884e-05
4.803106030150752872e+02,5.278686393159923932e-05
4.843303517587938813e+02,5.244463948220983546e-05
4.883501005025124755e+02,5.220759627280876711e-05
4.923698492462310696e+02,5.206839948638939997e-05
4.963895979899496638e+02,5.198864168861219666e-05
5.004093467336682579e+02,5.192408323026659106e-05
5.044290954773868521e+02,5.201815419828546318e-05
5.084488442211054462e+02,5.210926486774120281e-05
5.124685929648239835e+02,5.225694257000232368e-05
5.164883417085426345e+02,5.243553230012991997e-05
5.205080904522612855e+02,5.259890166160173947e-05
5.245278391959798228e+02,5.294323589189879235e-05
5.285475879396983601e+02,5.315090625717071841e-05
5.325673366834170110e+02,5.350765282014864128e-05
5.365870854271355483e+02,5.369987971248906146e-05
5.406068341708541993e+02,5.410691707533217125e-05
5.446265829145727366e+02,5.435523702481126078e-05
5.486463316582913876e+02,5.469363522380075158e-05
5.526660804020099249e+02,5.505161788843750310e-05
5.566858291457285759e+02,5.536045139048705293e-05
5.607055778894471132e+02,5.570895649077905950e-05
5.647253266331657642e+02,5.611458598859541433e-05
5.687450753768843015e+02,5.647866942275039031e-05
5.727648241206029525e+02,5.689125578379353399e-05
5.767845728643214898e+02,5.725239205044592032e-05
5.808043216080401407e+02,5.765655959679905947e-05
5.848240703517586780e+02,5.812039215249007926e-05
5.888438190954773290e+02,5.856106599045622678e-05
5.928635678391958663e+02,5.900015662331709650e-05
5.968833165829145173e+02,5.941937836534331687e-05
6.009030653266330546e+02,5.994065769306136752e-05
6.049228140703517056e+02,6.037966437109592416e-05
6.089425628140702429e+02,6.088655164162507237e-05
6.129623115577888939e+02,6.144185413028976721e-05
6.169820603015074312e+02,6.191679116897001365e-05
6.210018090452260822e+02,6.252956873166326947e-05
6.250215577889446195e+02,6.308338460285926375e-05
6.290413065326632704e+02,6.367694470853067388e-05
6.330610552763818077e+02,6.430693265019754047e-05
6.370808040201004587e+02,6.495157661946850407e-05
6.411005527638189960e+02,6.552420115276671661e-05
6.451203015075376470e+02,6.627150034267458934e-05
6.491400502512561843e+02,6.702211672703291582e-05
6.531597989949748353e+02,6.774421911195191057e-05
6.571795477386933726e+02,6.847338343949926117e-05
6.611992964824119099e+02,6.929811211522172846e-05
6.652190452261305609e+02,7.008469240430514446e-05
6.692387939698490982e+02,7.095680613989553578e-05
6.732585427135677492e+02,7.195739237564137999e-05
6.772782914572862865e+02,7.286389671712475893e-05
6.812980402010049374e+02,7.387264063696344092e-05
6.853177889447234747e+02,7.490207750041738815e-05
6.893375376884421257e+02,7.603105536269643306e-05
6.933572864321606630e+02,7.713396722361926645e-05
6.973770351758793140e+02,7.838499947776606728e-05
7.013967839195978513e+02,7.978534364997583552e-05
7.054165326633165023e+02,8.100194724447534148e-05
7.094362814070350396e+02,8.242589544957014934e-05
7.134560301507536906e+02,8.391365938948970029e-05
7.174757788944722279e+02,8.561724076237754060e-05
