m4_keV,Ue4sq_95CL
1.974289447236180877e+02,2.352222635057361899e-03
2.016886934673366625e+02,2.012694188753375545e-03
2.059484422110552657e+02,1.787585278196969756e-03
2.102081909547738405e+02,1.532420725680802825e-03
2.144679396984924438e+02,1.353665761565842930e-03
2.187276884422110470e+02,1.160720561014190683e-03
2.229874371859296218e+02,1.014925999949297481e-03
2.272471859296482251e+02,8.797397356018174562e-04
2.315069346733667999e+02,7.495150582759561864e-04
2.357666834170854031e+02,6.522189643205072171e-04
2.400264321608040063e+02,5.917555625833682527e-04
2.442861809045225812e+02,5.011040324003223799e-04
2.485459296482411844e+02,4.436018478320954473e-04
2.528056783919597876e+02,3.901357389137065932e-04
2.570654271356783624e+02,3.442674920657428500e-04
2.613251758793969657e+02,3.060710631523825111e-04
2.655849246231155689e+02,2.754724659344436641e-04
2.698446733668341722e+02,2.466748346329201264e-04
2.741044221105527186e+02,2.251936262278380826e-04
2.783641708542713218e+02,2.089281042919163465e-04
2.826239195979899250e+02,1.942552929898272809e-04
2.868836683417085283e+02,1.842172979810179545e-04
2.911434170854271315e+02,1.736551848296619008e-04
2.954031658291456779e+02,1.677999997125521046e-04
2.996629145728642811e+02,1.645463587562980316e-04
3.039226633165828844e+02,1.620422608296965639e-04
3.081824120603014876e+02,1.597849997208899476e-04
3.124421608040200908e+02,1.592739209522122550e-04
3.167019095477386372e+02,1.645466906056136365e-04
3.209616582914572405e+02,1.668505442642386752e-04
3.252214070351758437e+02,1.699236370711275877e-04
3.294811557788944469e+02,1.750623332969398235e-04
3.337409045226130502e+02,1.825699690404336366e-04
3.380006532663316534e+02,1.909663343428070895e-04
3.422604020100501998e+02,1.982475436154081149e-04
3.465201507537688030e+02,2.071917265710483777e-04
3.507798994974874063e+02,2.206416871082380812e-04
3.550396482412060095e+02,2.394853512600602925e-04
3.592993969849246128e+02,2.558342688243019341e-04
3.635591457286431591e+02,2.811370521646696535e-04
3.678188944723617624e+02,3.068998557866318977e-04
3.720786432160803656e+02,3.652458390548796565e-04
3.763383919597989689e+02,4.471819387521317477e-04
3.805981407035175721e+02,6.490141051018649861e-04
3.848578894472361753e+02,nan
3.891176381909547217e+02,nan
3.933773869346733250e+02,nan
3.976371356783919282e+02,nan
4.018968844221105314e+02,nan
4.061566331658291347e+02,nan
4.104163819095476811e+02,nan
4.146761306532662843e+02,nan
4.189358793969848875e+02,nan
4.231956281407034908e+02,nan
4.274553768844220940e+02,nan
4.317151256281406404e+02,nan
4.359748743718592436e+02,nan
4.402346231155778469e+02,nan
4.444943718592964501e+02,nan
4.487541206030150533e+02,nan
4.530138693467335997e+02,nan
4.572736180904522030e+02,nan
4.615333668341708062e+02,nan
4.657931155778894095e+02,nan
4.700528643216080127e+02,nan
4.743126130653266159e+02,nan
4.785723618090451623e+02,nan
4.828321105527637656e+02,nan
4.870918592964823688e+02,nan
4.913516080402009720e+02,nan
4.956113567839195753e+02,nan
4.998711055276381217e+02,nan
5.041308542713567249e+02,nan
5.083906030150753281e+02,nan
5.126503517587939314e+02,nan
5.169101005025124778e+02,nan
5.211698492462311378e+02,nan
5.254295979899496842e+02,nan
5.296893467336683443e+02,nan
5.339490954773868907e+02,nan
5.382088442211054371e+02,nan
5.424685929648240972e+02,nan
5.467283417085426436e+02,nan
5.509880904522613037e+02,nan
5.552478391959798500e+02,nan
5.595075879396983964e+02,nan
5.637673366834170565e+02,nan
5.680270854271356029e+02,nan
5.722868341708542630e+02,nan
5.765465829145728094e+02,nan
5.808063316582913558e+02,nan
5.850660804020100159e+02,nan
5.893258291457285623e+02,nan
5.935855778894472223e+02,nan
5.978453266331657687e+02,nan
6.021050753768843151e+02,nan
6.063648241206029752e+02,nan
6.106245728643215216e+02,nan
6.148843216080401817e+02,nan
6.191440703517587281e+02,nan
6.234038190954772745e+02,nan
6.276635678391959345e+02,nan
6.319233165829144809e+02,nan
6.361830653266331410e+02,nan
6.404428140703516874e+02,nan
6.447025628140703475e+02,nan
6.489623115577888939e+02,nan
6.532220603015074403e+02,nan
6.574818090452261004e+02,nan
6.617415577889446467e+02,nan
6.660013065326633068e+02,nan
6.702610552763818532e+02,nan
6.745208040201003996e+02,nan
6.787805527638190597e+02,nan
6.830403015075376061e+02,nan
6.873000502512562662e+02,nan
6.915597989949748126e+02,nan
