m4_keV,Ue4sq_95CL
4.682513567839195048e+02,6.033367009436513457e-05
4.722711055276380989e+02,6.061716612981172934e-05
4.762908542713566931e+02,6.087854740583738343e-05
4.803106030150752872e+02,6.115849867689087760e-05
4.843303517587938813e+02,6.142942616379020826e-05
4.883501005025124755e+02,6.173423453372532861e-05
4.923698492462310696e+02,6.197396924767398056e-05
4.963895979899496638e+02,6.231778771750756175e-05
5.004093467336682579e+02,6.260780523823831719e-05
5.044290954773868521e+02,6.297005027087496196e-05
5.084488442211054462e+02,6.323527926922168046e-05
5.124685929648239835e+02,6.360140121815817383e-05
5.164883417085426345e+02,6.396136992550202096e-05
5.205080904522612855e+02,6.421826778554071797e-05
5.245278391959798228e+02,6.459799179044419654e-05
5.285475879396983601e+02,6.489067423588066534e-05
5.325673366834170110e+02,6.534613249015737543e-05
5.365870854271355483e+02,6.569990907843292890e-05
5.406068341708541993e+02,6.607683397317241707e-05
5.446265829145727366e+02,6.643865324588585440e-05
5.486463316582913876e+02,6.681392195065095343e-05
5.526660804020099249e+02,6.725415850289810670e-05
5.566858291457285759e+02,6.763154532023135733e-05
5.607055778894471132e+02,6.807196164466016222e-05
5.647253266331657642e+02,6.860350827527326317e-05
5.687450753768843015e+02,6.900663666533087101e-05
5.727648241206029525e+02,6.952523871891797425e-05
5.767845728643214898e+02,6.997282642579772283e-05
5.808043216080401407e+02,7.051338160633238358e-05
5.848240703517586780e+02,7.093393964883292489e-05
5.888438190954773290e+02,7.150824814794532803e-05
5.928635678391958663e+02,7.204341968972596670e-05
5.968833165829145173e+02,7.263795077386389805e-05
6.009030653266330546e+02,7.327298050129183837e-05
6.049228140703517056e+02,7.374965470611413970e-05
6.089425628140702429e+02,7.441564340457823025e-05
6.129623115577888939e+02,7.508448784146015513e-05
6.169820603015074312e+02,7.572495424320141953e-05
6.210018090452260822e+02,7.631935698209550787e-05
6.250215577889446195e+02,7.708217662531636062e-05
6.290413065326632704e+02,7.780028157051296586e-05
6.330610552763818077e+02,7.860035626014395729e-05
6.370808040201004587e+02,7.938164052432718589e-05
6.411005527638189960e+02,8.013716698682890073e-05
6.451203015075376470e+02,8.095510890971878133e-05
6.491400502512561843e+02,8.192905031186689029e-05
6.531597989949748353e+02,8.277609853069935501e-05
6.571795477386933726e+02,8.368095715524040011e-05
6.611992964824119099e+02,8.462591729315844743e-05
6.652190452261305609e+02,8.559930389973226120e-05
6.692387939698490982e+02,8.678839228432589617e-05
6.732585427135677492e+02,8.782284115795665656e-05
6.772782914572862865e+02,8.906077543819885915e-05
6.812980402010049374e+02,9.023675201018708071e-05
6.853177889447234747e+02,9.144714384787369687e-05
6.893375376884421257e+02,9.286371870538658111e-05
6.933572864321606630e+02,9.432012886963396319e-05
6.973770351758793140e+02,9.577044841653327488e-05
7.013967839195978513e+02,9.736245482753326877e-05
7.054165326633165023e+02,9.896556931915075420e-05
7.094362814070350396e+02,1.007124934343068629e-04
7.134560301507536906e+02,1.024449156942879838e-04
7.174757788944722279e+02,1.045344722903801299e-04
7.214955276381908789e+02,1.066883303034120960e-04
7.255152763819094162e+02,1.089080180393402257e-04
7.295350251256280671e+02,1.113087741802579449e-04
7.335547738693466044e+02,1.137990480476517126e-04
7.375745226130652554e+02,1.167110185745420385e-04
7.415942713567837927e+02,1.198382508702386319e-04
7.456140201005024437e+02,1.230826414207341246e-04
7.496337688442209810e+02,1.268001510629916705e-04
7.536535175879396320e+02,1.306831191096902189e-04
7.576732663316581693e+02,1.351560482869654278e-04
7.616930150753768203e+02,1.400033420927041070e-04
7.657127638190953576e+02,1.455683493916418928e-04
7.697325125628140086e+02,1.518168873650107740e-04
7.737522613065325459e+02,1.588146896101567268e-04
7.777720100502511968e+02,1.674701880685301172e-04
7.817917587939697341e+02,1.774138606667132899e-04
7.858115075376882714e+02,1.894051284660292303e-04
7.898312562814069224e+02,2.043587816421429894e-04
7.938510050251254597e+02,2.234221592263373863e-04
7.978707537688441107e+02,2.492618222647243788e-04
8.018905025125626480e+02,2.871438267884679420e-04
8.059102512562812990e+02,3.506798205474577338e-04
8.099299999999999500e+02,4.944403023400625614e-04
