m4_keV,Ue4sq_95CL
1.400615542227709831e+01,5.046245689765903319e-02
1.405502604829339575e+01,5.059891314421328251e-02
1.410406719491404459e+01,5.088929225622693814e-02
1.415327945712377122e+01,5.094801758120317409e-02
1.420266343198336223e+01,5.123975518890864361e-02
1.425221971863686043e+01,5.143945420726304951e-02
1.430194891831886572e+01,5.176541991711532120e-02
1.435185163436181099e+01,5.192130414878744910e-02
1.440192847220331629e+01,5.211748971920773105e-02
1.445218003939348783e+01,5.251201180194107337e-02
1.450260694560231300e+01,5.277624663230997409e-02
1.455320980262706243e+01,5.313432745458719630e-02
1.460398922439969205e+01,5.343468366247056817e-02
1.465494582699432868e+01,5.388492945488157493e-02
1.470608022863469877e+01,5.421716667825738495e-02
1.475739304970165477e+01,5.466166387271446936e-02
1.480888491274069274e+01,5.501185910034747661e-02
1.486055644246953378e+01,5.545218583502342646e-02
1.491240826578565404e+01,5.600280808388295728e-02
1.496444101177392305e+01,5.639366654041310517e-02
1.501665531171423140e+01,5.700671665282035921e-02
1.506905179908914683e+01,5.764880889373676098e-02
1.512163110959159162e+01,5.817202894738213864e-02
1.517439388113258580e+01,5.890982670473168120e-02
1.522734075384894581e+01,5.945383568554000325e-02
1.528047237011106851e+01,6.026246773224337716e-02
1.533378937453072766e+01,6.094965565844184807e-02
1.538729241396890757e+01,6.166639893519614696e-02
1.544098213754361915e+01,6.257521413419929457e-02
1.549485919663779399e+01,6.360679380506817360e-02
1.554892424490719094e+01,6.445614037244055960e-02
1.560317793828830979e+01,6.555207685263214623e-02
1.565762093500638130e+01,6.691816168541635246e-02
1.571225389558331464e+01,6.809604652332007513e-02
1.576707748284573185e+01,6.944248052324325515e-02
1.582209236193299873e+01,7.094885464163967759e-02
1.587729920030532682e+01,7.272184534409451007e-02
1.593269866775182209e+01,7.451196654933514574e-02
1.598829143639864370e+01,7.612781837804560858e-02
1.604407818071715042e+01,7.826172860611833870e-02
1.610005957753207895e+01,8.059838152589232640e-02
1.615623630602975780e+01,8.273902373578014002e-02
1.621260904776637446e+01,8.542263002933064842e-02
1.626917848667618927e+01,8.849934230059826323e-02
1.632594530907987007e+01,9.150228338563706765e-02
1.638291020369280915e+01,9.491650383737101904e-02
1.644007386163350404e+01,9.900584077705172625e-02
1.649743697643189577e+01,1.035276184320245152e-01
1.655500024403781723e+01,1.084427030192752217e-01
1.661276436282942370e+01,1.135451750884773764e-01
1.667073003362165906e+01,1.193457441369897842e-01
1.672889795967479998e+01,1.262049386807249651e-01
1.678726884670292208e+01,1.340873829475864309e-01
1.684584340288251525e+01,1.426740901767501180e-01
1.690462233886103860e+01,1.527484664950463922e-01
1.696360636776558906e+01,1.640543112658321145e-01
1.702279620521150250e+01,1.779176744864827686e-01
1.708219256931106145e+01,1.935690721252714408e-01
1.714179618068219924e+01,2.119973564632483543e-01
1.720160776245726097e+01,2.350124644414180453e-01
1.726162804029173969e+01,2.628579267543190712e-01
1.732185774237314035e+01,2.957466990243684535e-01
1.738229759942974795e+01,3.383547353750092634e-01
1.744294834473951994e+01,3.940196306381475444e-01
1.750381071413901424e+01,4.666205584767375569e-01
1.756488544603226387e+01,5.705319108721443877e-01
1.762617328139976891e+01,7.173695514902079795e-01
1.768767496380746707e+01,9.587615078220287357e-01
1.774939123941577535e+01,1.356739327890097879e+00
1.781132285698862461e+01,2.138024931203375001e+00
1.787347056790256516e+01,3.793185509294943802e+00
1.793583512615586173e+01,8.490700273650343632e+00
1.799841728837763455e+01,2.796214873750308527e+01
1.806121781383706804e+01,3.256622858465985360e+02
1.812423746445261230e+01,nan
1.818747700480121310e+01,nan
1.825093720212759152e+01,nan
1.831461882635357341e+01,nan
1.837852265008740105e+01,nan
1.844264944863311584e+01,nan
1.850700000000000145e+01,nan
