m4_keV,Ue4sq_95CL
1.368757603145073460e+02,9.402511107067874213e-03
1.406576247897219218e+02,9.357253782133452893e-03
1.445439818272137131e+02,8.479170116865792500e-03
1.485377185467202139e+02,8.512108815237820827e-03
1.526418018388275470e+02,7.590475507096391093e-03
1.568592805690320233e+02,7.563711330507183125e-03
1.611932878426988793e+02,6.905587899981142919e-03
1.656470433326016973e+02,6.800822001616506178e-03
1.702238556707721102e+02,6.381833745115328763e-03
1.749271249064361200e+02,5.750192299939697535e-03
1.797603450318623288e+02,5.431569827999154290e-03
1.847271065779991659e+02,5.186633079630672237e-03
1.898310992818297507e+02,4.674967135965881274e-03
1.950761148274258403e+02,4.385175170121204287e-03
2.004660496627361397e+02,3.935400944238772597e-03
2.060049078942017786e+02,3.733896288186398359e-03
2.116968042613509624e+02,3.424875361067181330e-03
2.175459671935812196e+02,2.982424640550211409e-03
2.235567419513995162e+02,2.873763197343600327e-03
2.297335938544543126e+02,2.550456720907370248e-03
2.360811115987589801e+02,2.324279223892238792e-03
2.426040106655696889e+02,2.140666004291265963e-03
2.493071368244491737e+02,1.854256058630966491e-03
2.561954697331208308e+02,1.650160923825228680e-03
2.632741266367854109e+02,1.469886429034787841e-03
2.705483661696508193e+02,1.282119295237251280e-03
2.780235922614973560e+02,1.180146943155769819e-03
2.857053581521807359e+02,1.022844346312680756e-03
2.935993705170545240e+02,8.838191377256245139e-04
3.017114937063794855e+02,7.642562111850994058e-04
3.100477541018670422e+02,6.670406749899228252e-04
3.186143445935924774e+02,5.803778444877313479e-04
3.274176291806049903e+02,5.047472806795475810e-04
3.364641476986531075e+02,4.359849291745103829e-04
3.457606206785369523e+02,3.774889037743243015e-04
3.553139543386952255e+02,3.209292232129056410e-04
3.651312457157364406e+02,2.811701857083666193e-04
3.752197879367276414e+02,2.358264984062094125e-04
3.855870756371565449e+02,2.036956913851614909e-04
3.962408105285895203e+02,1.733109346431523480e-04
4.071889071201634351e+02,1.521147584258929577e-04
4.184394985981635386e+02,1.318662901444535621e-04
4.300009428680534711e+02,1.103379886956379037e-04
4.418818287634442186e+02,9.459248241406220713e-05
4.540909824266165629e+02,8.178718070038889154e-05
4.666374738653383361e+02,6.917616269313171557e-05
4.795306236908456867e+02,5.853031290767243285e-05
4.927800100419925684e+02,4.983088245440717737e-05
5.063954757007154512e+02,4.253424650851429453e-05
5.203871354040953747e+02,3.639965913183534972e-05
5.347653833584544145e+02,3.154581500483242439e-05
5.495409009610658586e+02,2.726588437331567571e-05
5.647246647352120590e+02,2.364374672733695742e-05
5.803279544844874636e+02,2.062002407646086938e-05
5.963623616724064505e+02,1.817472775351889155e-05
6.128397980335389548e+02,1.611605879865523461e-05
6.297725044225688862e+02,1.441358544613861725e-05
6.471730599078506430e+02,1.302686654327026198e-05
6.650543911162222912e+02,1.190013171247726881e-05
6.834297818360157635e+02,1.103470380362938097e-05
7.023128828853942878e+02,1.039965764033931569e-05
7.217177222533505301e+02,9.948092376063775619e-06
7.416587155209028879e+02,9.686109717266169823e-06
7.621506765702288249e+02,9.566750490421967472e-06
7.832088285896868456e+02,9.576327759624446784e-06
8.048488153829066505e+02,9.690855965032662514e-06
8.270867129903510886e+02,9.867283388335539230e-06
8.499390416319816950e+02,1.009850923500861316e-05
