m4_keV,Ue4sq_95CL
1.122123366834170923e+02,5.906160828865398334e-04
1.129985854271356800e+02,5.799376988024783266e-04
1.137848341708542819e+02,5.692528573194635937e-04
1.145710829145728695e+02,5.595522821180098872e-04
1.153573316582914572e+02,5.526758988923212304e-04
1.161435804020100591e+02,5.448192349253486947e-04
1.169298291457286467e+02,5.385793893467610708e-04
1.177160778894472344e+02,5.317879559734088688e-04
1.185023266331658363e+02,5.279789651188091090e-04
1.192885753768844239e+02,5.234403810947098421e-04
1.200748241206030116e+02,5.190877184161074185e-04
1.208610728643216135e+02,5.158709914052775130e-04
1.216473216080402011e+02,5.149107053136603830e-04
1.224335703517588030e+02,5.125661590651671776e-04
1.232198190954773906e+02,5.134446081416981856e-04
1.240060678391959783e+02,5.131031041249996347e-04
1.247923165829145802e+02,5.139852374869678144e-04
1.255785653266331678e+02,5.157372143292314991e-04
1.263648140703517697e+02,5.189491467476875638e-04
1.271510628140703574e+02,5.222147039501285606e-04
1.279373115577889450e+02,5.264987832164469113e-04
1.287235603015075469e+02,5.324706567237039037e-04
1.295098090452261204e+02,5.376947750234301092e-04
1.302960577889447222e+02,5.450624628162162527e-04
1.310823065326633241e+02,5.540946473235702730e-04
1.318685552763819260e+02,5.632361249918120929e-04
1.326548040201004994e+02,5.745995995139657796e-04
1.334410527638191013e+02,5.858555275147303912e-04
1.342273015075376748e+02,6.002704153780602601e-04
1.350135502512562766e+02,6.148269970711271173e-04
1.357997989949748785e+02,6.317613880851287011e-04
1.365860477386934804e+02,6.497236411953684473e-04
1.373722964824120822e+02,6.704674876660651935e-04
1.381585452261306557e+02,6.912253744562175083e-04
1.389447939698492576e+02,7.157780982958897959e-04
1.397310427135678310e+02,7.418655226986091943e-04
1.405172914572864329e+02,7.713786702684920487e-04
1.413035402010050348e+02,8.034004805958906790e-04
1.420897889447236366e+02,8.378031077319361393e-04
1.428760376884422101e+02,8.769152019619758185e-04
1.436622864321608120e+02,9.191154270263547860e-04
1.444485351758794138e+02,9.656143227974581982e-04
1.452347839195979873e+02,1.016804531965530495e-03
1.460210326633165892e+02,1.073359422035492132e-03
1.468072814070351910e+02,1.136082634385465013e-03
1.475935301507537645e+02,1.206224528795872856e-03
1.483797788944723663e+02,1.284295558813125515e-03
1.491660276381909682e+02,1.371160258115598947e-03
1.499522763819095417e+02,1.469741874491977849e-03
1.507385251256281435e+02,1.580342204196650245e-03
1.515247738693467454e+02,1.706968545325611821e-03
1.523110226130653189e+02,1.850198733567157269e-03
1.530972713567839207e+02,2.016939434368896465e-03
1.538835201005025226e+02,2.210161876363698607e-03
1.546697688442210961e+02,2.439117023384648145e-03
1.554560175879396979e+02,2.706375271019100838e-03
1.562422663316582998e+02,3.032710479063450027e-03
1.570285150753769017e+02,3.427011136792712347e-03
1.578147638190954751e+02,3.919697879080822657e-03
1.586010125628140770e+02,4.536398686525800264e-03
1.593872613065326789e+02,5.346188188462212831e-03
1.601735100502512523e+02,6.416358227255569875e-03
1.609597587939698542e+02,7.914169000255814879e-03
1.617460075376884561e+02,1.012009574793650522e-02
1.625322562814070295e+02,1.354816642666522263e-02
1.633185050251256314e+02,1.953086331145393456e-02
1.641047537688442333e+02,3.165874501845322708e-02
1.648910025125628067e+02,6.486439297741938836e-02
1.656772512562814086e+02,2.344561911672414234e-01
1.664635000000000105e+02,5.516944440435936237e+00
