m4_keV,Ue4sq_95CL
2.831587398948244427e+01,3.453714057742453547e-01
2.893658408239715385e+01,3.150036837513678356e-01
2.957090071345331950e+01,3.037733201811773087e-01
3.021912215052557471e+01,2.917888338379210356e-01
3.088155319979570734e+01,2.707686160073004000e-01
3.155850534907833094e+01,2.680865446624534076e-01
3.225029691428841971e+01,2.622654922757106655e-01
3.295725318911966184e+01,2.477103407203209429e-01
3.367970659800368338e+01,2.462376324856593302e-01
3.441799685242253304e+01,2.344526741446890383e-01
3.517247111064745724e+01,2.278443406171517527e-01
3.594348414097947852e+01,2.211223985457443086e-01
3.673139848856815348e+01,2.113518615912774179e-01
3.753658464588736621e+01,2.240325119401297971e-01
3.835942122694800105e+01,1.976778362831318192e-01
3.920029514532951254e+01,1.956879391035317162e-01
4.005960179611415128e+01,1.870699627370213391e-01
4.093774524180926733e+01,1.718214406932739025e-01
4.183513840234531500e+01,1.686339660533804630e-01
4.275220324923878223e+01,1.665202877373099799e-01
4.368937100401125662e+01,1.571772824709960215e-01
4.464708234095810013e+01,1.516542228203862919e-01
4.562578759436193110e+01,1.432137152849506934e-01
4.662594697024848500e+01,1.399787590319100661e-01
4.764803076278440130e+01,1.324529715142391817e-01
4.869251957541847986e+01,1.282400665433056919e-01
4.975990454687075726e+01,1.221591209718764226e-01
5.085068758207525974e+01,1.201842984527514147e-01
5.196538158818542286e+01,1.122656905421987733e-01
5.310451071575293724e+01,1.069161430993065959e-01
5.426861060519334501e+01,1.050589317859310645e-01
5.545822863865451779e+01,9.915517021515060647e-02
5.667392419740613718e+01,9.422822371994034329e-02
5.791626892487174416e+01,9.153470609999370122e-02
5.918584699542620342e+01,9.080838216560370435e-02
6.048325538908596855e+01,8.438916661122711216e-02
6.180910417222044373e+01,8.138913826850392719e-02
6.316401678441684453e+01,7.753176448356248474e-02
6.454863033163368868e+01,7.574523495231964831e-02
6.596359588578000910e+01,7.077667391986085244e-02
6.740957879086212756e+01,6.790780486644194813e-02
6.888725897584104985e+01,6.566112579657394643e-02
7.039733127434810456e+01,6.372416891108378945e-02
7.194050575140926185e+01,5.998415153980178605e-02
7.351750803733108341e+01,5.778406568754471812e-02
